"GameId" "Date" "HomeTeam" "AwayTeam" "HomeGoals" "HomeShots" "AwayGoals" "AwayShots"
"428" 22077 "Game # 428. 24 December 2008, Wednesday, " "SKA Saint Petersburg" "Traktor Chelyabinsk" "4" "33" "1" "13"
"429" 22078 "Game # 429. 24 December 2008, Wednesday, " "Lokomotiv Yaroslavl" "Lada" "2" "48" "2" "27"
"430" 22079 "Game # 430. 24 December 2008, Wednesday, " "Dinamo Riga" "Avangard Omsk Region" "2" "22" "0" "28"
"431" 22080 "Game # 431. 24 December 2008, Wednesday, " "Dynamo M" "Barys Astana" "7" "31" "6" "28"
"432" 22081 "Game # 432. 24 December 2008, Wednesday, " "CSKA Moscow" "Neftekhimik Nizhnekamsk" "2" "35" "2" "32"
"433" 22082 "Game # 433. 25 December 2008, Thursday, " "Dinamo Minsk" "" "5" "19" "2" "19"
"434" 22083 "Game # 434. 25 December 2008, Thursday, " "CSKA Moscow" "Ak Bars Kazan" "3" "28" "5" "27"
"435" 22084 "Game # 435. 26 December 2008, Friday, " "Torpedo Nizhny Novgorod" "Neftekhimik Nizhnekamsk" "4" "29" "1" "27"
"436" 22085 "Game # 436. 26 December 2008, Friday, " "HC MVD" "Traktor Chelyabinsk" "4" "30" "2" "25"
"437" 22086 "Game # 437. 26 December 2008, Friday, " "Atlant Moscow Region" "Salavat Yulaev Ufa" "2" "36" "5" "34"
"438" 22087 "Game # 438. 26 December 2008, Friday, " "Metallurg Novokuznetsk" "Amur Khabarovsk" "1" "26" "2" "33"
"439" 22088 "Game # 439. 26 December 2008, Friday, " "Sibir Novosibirsk Region" "Lada" "1" "23" "2" "22"
"440" 22089 "Game # 440. 26 December 2008, Friday, " "SKA Saint Petersburg" "Metallurg Magnitogorsk" "2" "40" "2" "21"
"441" 22090 "Game # 441. 26 December 2008, Friday, " "Severstal Cherepovets" "Lokomotiv Yaroslavl" "4" "28" "3" "26"
"442" 22091 "Game # 442. 26 December 2008, Friday, " "Dinamo Minsk" "Avangard Omsk Region" "3" "20" "7" "27"
"443" 22092 "Game # 443. 26 December 2008, Friday, " "Vityaz Moscow Region" "Barys Astana" "2" "35" "3" "32"
"444" 22093 "Game # 444. 27 December 2008, Saturday, " "Dinamo Riga" "" "4" "30" "2" "25"
"445" 22094 "Game # 445. 27 December 2008, Saturday, " "Vityaz Moscow Region" "Ak Bars Kazan" "5" "32" "6" "28"
"446" 22095 "Game # 446. 28 December 2008, Sunday, " "Torpedo Nizhny Novgorod" "Metallurg Magnitogorsk" "2" "17" "2" "23"
"447" 22096 "Game # 447. 28 December 2008, Sunday, " "Atlant Moscow Region" "Traktor Chelyabinsk" "2" "35" "2" "45"
"448" 22097 "Game # 448. 28 December 2008, Sunday, " "Sibir Novosibirsk Region" "Amur Khabarovsk" "2" "35" "3" "28"
"449" 22098 "Game # 449. 28 December 2008, Sunday, " "SKA Saint Petersburg" "Severstal Cherepovets" "1" "50" "1" "22"
"450" 22099 "Game # 450. 28 December 2008, Sunday, " "Lokomotiv Yaroslavl" "Avangard Omsk Region" "4" "38" "2" "30"
"451" 22100 "Game # 451. 28 December 2008, Sunday, " "Dinamo Riga" "Barys Astana" "1" "38" "0" "31"
"452" 22101 "Game # 452. 28 December 2008, Sunday, " "Dinamo Minsk" "Salavat Yulaev Ufa" "3" "19" "6" "37"
"453" 22102 "Game # 453. 28 December 2008, Sunday, " "CSKA Moscow" "Lada" "3" "33" "2" "15"
"454" 22103 "Game # 454. 28 December 2008, Sunday, " "Spartak Moscow" "Neftekhimik Nizhnekamsk" "4" "28" "2" "19"
"455" 22104 "Game # 455. 29 December 2008, Monday, " "HC MVD" "" "5" "24" "4" "17"
"456" 22105 "Game # 456. 29 December 2008, Monday, " "Sibir Novosibirsk Region" "Amur Khabarovsk" "2" "25" "1" "29"
"457" 22106 "Game # 457. 30 December 2008, Tuesday, " "Torpedo Nizhny Novgorod" "Traktor Chelyabinsk" "5" "37" "7" "30"
"458" 22107 "Game # 458. 30 December 2008, Tuesday, " "HC MVD" "Salavat Yulaev Ufa" "2" "28" "5" "20"
"459" 22108 "Game # 459. 30 December 2008, Tuesday, " "Atlant Moscow Region" "Metallurg Magnitogorsk" "5" "25" "2" "26"
"460" 22109 "Game # 460. 30 December 2008, Tuesday, " "Lokomotiv Yaroslavl" "SKA Saint Petersburg" "5" "26" "0" "33"
"461" 22110 "Game # 461. 30 December 2008, Tuesday, " "Dinamo Minsk" "Severstal Cherepovets" "2" "28" "2" "20"
"462" 22111 "Game # 462. 30 December 2008, Tuesday, " "Spartak Moscow" "Lada" "2" "45" "2" "19"
"463" 22112 "Game # 463. 30 December 2008, Tuesday, " "Vityaz Moscow Region" "Neftekhimik Nizhnekamsk" "2" "33" "1" "30"
"464" 22113 "Game # 464.  3 January 2009, Saturday, " "Metallurg Magnitogorsk" "Amur Khabarovsk" "4" "26" "1" "28"
"465" 22114 "Game # 465.  3 January 2009, Saturday, " "Traktor Chelyabinsk" "CSKA Moscow" "3" "29" "4" "20"
"466" 22115 "Game # 466.  3 January 2009, Saturday, " "Salavat Yulaev Ufa" "Sibir Novosibirsk Region" "4" "32" "0" "36"
"467" 22116 "Game # 467.  3 January 2009, Saturday, " "Lada" "Atlant Moscow Region" "2" "17" "3" "21"
"468" 22117 "Game # 468.  3 January 2009, Saturday, " "Avangard Omsk Region" "Spartak Moscow" "1" "34" "1" "30"
"469" 22118 "Game # 469.  3 January 2009, Saturday, " "SKA Saint Petersburg" "Dinamo Riga" "4" "36" "0" "19"
"470" 22119 "Game # 470.  4 January 2009, Sunday, " "Neftekhimik Nizhnekamsk" "HC MVD" "4" "43" "2" "22"
"471" 22120 "Game # 471.  4 January 2009, Sunday, " "Lada" "Torpedo Nizhny Novgorod" "0" "19" "2" "20"
"472" 22121 "Game # 472.  4 January 2009, Sunday, " "Barys Astana" "Vityaz Moscow Region" "11" "36" "6" "36"
"473" 22122 "Game # 473.  4 January 2009, Sunday, " "Severstal Cherepovets" "Dinamo Minsk" "3" "23" "2" "18"
"474" 22123 "Game # 474.  5 January 2009, Monday, " "Metallurg Magnitogorsk" "Metallurg Novokuznetsk" "7" "37" "4" "24"
"475" 22124 "Game # 475.  5 January 2009, Monday, " "Traktor Chelyabinsk" "Sibir Novosibirsk Region" "1" "31" "4" "28"
"476" 22125 "Game # 476.  5 January 2009, Monday, " "Salavat Yulaev Ufa" "Amur Khabarovsk" "4" "38" "1" "17"
"477" 22126 "Game # 477.  5 January 2009, Monday, " "Ak Bars Kazan" "Atlant Moscow Region" "2" "25" "3" "20"
"478" 22127 "Game # 478.  5 January 2009, Monday, " "Avangard Omsk Region" "CSKA Moscow" "2" "31" "2" "39"
"479" 22128 "Game # 479.  5 January 2009, Monday, " "Barys Astana" "Spartak Moscow" "3" "29" "5" "35"
"480" 22129 "Game # 480.  5 January 2009, Monday, " "Severstal Cherepovets" "Dinamo Riga" "3" "17" "1" "27"
"481" 22130 "Game # 481.  5 January 2009, Monday, " "Lokomotiv Yaroslavl" "Dynamo M" "4" "33" "3" "28"
"482" 22131 "Game # 482.  6 January 2009, Tuesday, " "Ak Bars Kazan" "Torpedo Nizhny Novgorod" "0" "31" "2" "19"
"483" 22132 "Game # 483.  6 January 2009, Tuesday, " "Lada" "HC MVD" "2" "31" "0" "26"
"484" 22133 "Game # 484.  6 January 2009, Tuesday, " "" "Vityaz Moscow Region" "1" "34" "3" "32"
"485" 22134 "Game # 485.  6 January 2009, Tuesday, " "SKA Saint Petersburg" "Dinamo Minsk" "0" "36" "1" "10"
"486" 22135 "Game # 486.  7 January 2009, Wednesday, " "Traktor Chelyabinsk" "Metallurg Novokuznetsk" "2" "45" "0" "22"
"487" 22136 "Game # 487.  7 January 2009, Wednesday, " "Neftekhimik Nizhnekamsk" "Atlant Moscow Region" "1" "37" "3" "17"
"488" 22137 "Game # 488.  7 January 2009, Wednesday, " "Lada" "Amur Khabarovsk" "2" "29" "3" "24"
"489" 22138 "Game # 489.  7 January 2009, Wednesday, " "Avangard Omsk Region" "Sibir Novosibirsk Region" "4" "36" "4" "28"
"490" 22139 "Game # 490.  7 January 2009, Wednesday, " "Barys Astana" "CSKA Moscow" "2" "29" "5" "29"
"491" 22140 "Game # 491.  7 January 2009, Wednesday, " "" "Spartak Moscow" "2" "19" "3" "28"
"492" 22141 "Game # 492.  7 January 2009, Wednesday, " "Severstal Cherepovets" "Dynamo M" "1" "33" "2" "27"
"493" 22142 "Game # 493.  7 January 2009, Wednesday, " "Lokomotiv Yaroslavl" "Dinamo Riga" "6" "43" "1" "27"
"494" 22143 "Game # 494.  8 January 2009, Thursday, " "Ak Bars Kazan" "HC MVD" "3" "28" "1" "30"
"495" 22144 "Game # 495.  8 January 2009, Thursday, " "Neftekhimik Nizhnekamsk" "Torpedo Nizhny Novgorod" "4" "24" "2" "19"
"496" 22145 "Game # 496.  8 January 2009, Thursday, " "Avangard Omsk Region" "Vityaz Moscow Region" "2" "40" "1" "25"
"497" 22146 "Game # 497.  8 January 2009, Thursday, " "Lokomotiv Yaroslavl" "Dinamo Minsk" "2" "34" "1" "18"
"498" 22147 "Game # 498.  9 January 2009, Friday, " "Metallurg Magnitogorsk" "Traktor Chelyabinsk" "4" "31" "2" "45"
"499" 22148 "Game # 499.  9 January 2009, Friday, " "Salavat Yulaev Ufa" "Metallurg Novokuznetsk" "3" "32" "1" "18"
"500" 22149 "Game # 500.  9 January 2009, Friday, " "Lada" "Dinamo Riga" "0" "24" "2" "17"
"501" 22150 "Game # 501.  9 January 2009, Friday, " "" "CSKA Moscow" "2" "23" "4" "31"
"502" 22151 "Game # 502.  9 January 2009, Friday, " "SKA Saint Petersburg" "Dynamo M" "3" "36" "3" "31"
"503" 22152 "Game # 503. 13 January 2009, Tuesday, " "Amur Khabarovsk" "HC MVD" "3" "29" "0" "32"
"504" 22153 "Game # 504. 13 January 2009, Tuesday, " "Salavat Yulaev Ufa" "Traktor Chelyabinsk" "4" "30" "1" "28"
"505" 22154 "Game # 505. 13 January 2009, Tuesday, " "Severstal Cherepovets" "SKA Saint Petersburg" "1" "18" "4" "22"
"506" 22155 "Game # 506. 13 January 2009, Tuesday, " "CSKA Moscow" "Metallurg Magnitogorsk" "0" "26" "3" "28"
"507" 22156 "Game # 507. 14 January 2009, Wednesday, " "Atlant Moscow Region" "Avangard Omsk Region" "5" "26" "1" "18"
"508" 22157 "Game # 508. 15 January 2009, Thursday, " "Torpedo Nizhny Novgorod" "Barys Astana" "6" "37" "1" "20"
"509" 22158 "Game # 509. 15 January 2009, Thursday, " "HC MVD" "" "4" "18" "3" "11"
"510" 22159 "Game # 510. 15 January 2009, Thursday, " "Amur Khabarovsk" "Ak Bars Kazan" "2" "26" "3" "26"
"511" 22160 "Game # 511. 15 January 2009, Thursday, " "Metallurg Novokuznetsk" "Neftekhimik Nizhnekamsk" "2" "16" "3" "32"
"512" 22161 "Game # 512. 15 January 2009, Thursday, " "Sibir Novosibirsk Region" "Lada" "0" "16" "2" "17"
"513" 22162 "Game # 513. 15 January 2009, Thursday, " "Salavat Yulaev Ufa" "Metallurg Magnitogorsk" "3" "35" "3" "22"
"514" 22163 "Game # 514. 15 January 2009, Thursday, " "Dynamo M" "Dinamo Minsk" "1" "28" "5" "22"
"515" 22164 "Game # 515. 15 January 2009, Thursday, " "CSKA Moscow" "Lokomotiv Yaroslavl" "2" "35" "3" "28"
"516" 22165 "Game # 516. 15 January 2009, Thursday, " "Spartak Moscow" "Severstal Cherepovets" "5" "45" "1" "22"
"517" 22166 "Game # 517. 15 January 2009, Thursday, " "Vityaz Moscow Region" "SKA Saint Petersburg" "5" "18" "4" "36"
"518" 22167 "Game # 518. 16 January 2009, Friday, " "Dinamo Riga" "Avangard Omsk Region" "5" "41" "4" "37"
"519" 22168 "Game # 519. 17 January 2009, Saturday, " "Torpedo Nizhny Novgorod" "" "6" "31" "1" "21"
"520" 22169 "Game # 520. 17 January 2009, Saturday, " "Amur Khabarovsk" "Neftekhimik Nizhnekamsk" "3" "34" "4" "19"
"521" 22170 "Game # 521. 17 January 2009, Saturday, " "Metallurg Novokuznetsk" "Lada" "3" "22" "1" "35"
"522" 22171 "Game # 522. 17 January 2009, Saturday, " "Sibir Novosibirsk Region" "Ak Bars Kazan" "2" "26" "3" "26"
"523" 22172 "Game # 523. 17 January 2009, Saturday, " "Traktor Chelyabinsk" "Metallurg Magnitogorsk" "3" "28" "2" "18"
"524" 22173 "Game # 524. 17 January 2009, Saturday, " "Salavat Yulaev Ufa" "Dinamo Minsk" "5" "40" "1" "23"
"525" 22174 "Game # 525. 17 January 2009, Saturday, " "Dynamo M" "Barys Astana" "4" "25" "3" "14"
"526" 22175 "Game # 526. 17 January 2009, Saturday, " "CSKA Moscow" "SKA Saint Petersburg" "4" "19" "0" "25"
"527" 22176 "Game # 527. 17 January 2009, Saturday, " "Spartak Moscow" "Lokomotiv Yaroslavl" "3" "34" "2" "25"
"528" 22177 "Game # 528. 17 January 2009, Saturday, " "Vityaz Moscow Region" "Severstal Cherepovets" "3" "26" "5" "34"
"529" 22178 "Game # 529. 18 January 2009, Sunday, " "HC MVD" "Avangard Omsk Region" "2" "29" "3" "18"
"530" 22179 "Game # 530. 19 January 2009, Monday, " "Atlant Moscow Region" "Barys Astana" "5" "34" "1" "15"
"531" 22180 "Game # 531. 19 January 2009, Monday, " "Amur Khabarovsk" "Lada" "1" "31" "4" "28"
"532" 22181 "Game # 532. 19 January 2009, Monday, " "Metallurg Novokuznetsk" "Ak Bars Kazan" "0" "22" "2" "41"
"533" 22182 "Game # 533. 19 January 2009, Monday, " "Sibir Novosibirsk Region" "Neftekhimik Nizhnekamsk" "3" "29" "2" "41"
"534" 22183 "Game # 534. 19 January 2009, Monday, " "Metallurg Magnitogorsk" "SKA Saint Petersburg" "3" "28" "1" "38"
"535" 22184 "Game # 535. 19 January 2009, Monday, " "Salavat Yulaev Ufa" "Severstal Cherepovets" "4" "44" "3" "22"
"536" 22185 "Game # 536. 19 January 2009, Monday, " "Dinamo Riga" "Lokomotiv Yaroslavl" "2" "25" "1" "36"
"537" 22186 "Game # 537. 19 January 2009, Monday, " "Dynamo M" "Vityaz Moscow Region" "6" "46" "1" "12"
"538" 22187 "Game # 538. 19 January 2009, Monday, " "CSKA Moscow" "" "4" "31" "2" "19"
"539" 22188 "Game # 539. 19 January 2009, Monday, " "Spartak Moscow" "Dinamo Minsk" "7" "47" "4" "23"
"540" 22189 "Game # 540. 20 January 2009, Tuesday, " "Torpedo Nizhny Novgorod" "Avangard Omsk Region" "3" "24" "2" "26"
"541" 22190 "Game # 541. 20 January 2009, Tuesday, " "Amur Khabarovsk" "Lada" "2" "26" "0" "26"
"542" 22191 "Game # 542. 21 January 2009, Wednesday, " "HC MVD" "Barys Astana" "0" "28" "3" "19"
"543" 22192 "Game # 543. 21 January 2009, Wednesday, " "Atlant Moscow Region" "" "8" "31" "1" "28"
"544" 22193 "Game # 544. 21 January 2009, Wednesday, " "CSKA Moscow" "Severstal Cherepovets" "4" "35" "1" "33"
"545" 22194 "Game # 545. 21 January 2009, Wednesday, " "Spartak Moscow" "SKA Saint Petersburg" "0" "34" "1" "20"
"546" 22195 "Game # 546. 21 January 2009, Wednesday, " "Vityaz Moscow Region" "Lokomotiv Yaroslavl" "2" "36" "1" "36"
"547" 22196 "Game # 547. 22 January 2009, Thursday, " "Dynamo M" "Dinamo Riga" "7" "34" "1" "28"
"548" 22197 "Game # 548. 24 January 2009, Saturday, " "" "Traktor Chelyabinsk" "3" "24" "2" "28"
"549" 22198 "Game # 549. 24 January 2009, Saturday, " "Dinamo Minsk" "Atlant Moscow Region" "1" "23" "6" "27"
"550" 22199 "Game # 550. 25 January 2009, Sunday, " "Ak Bars Kazan" "Metallurg Magnitogorsk" "0" "26" "2" "12"
"551" 22200 "Game # 551. 28 January 2009, Wednesday, " "Neftekhimik Nizhnekamsk" "Salavat Yulaev Ufa" "2" "25" "3" "28"
"552" 22201 "Game # 552. 25 January 2009, Sunday, " "Dinamo Riga" "Vityaz Moscow Region" "4" "56" "2" "41"
"553" 22202 "Game # 553. 25 January 2009, Sunday, " "Dynamo M" "CSKA Moscow" "2" "33" "1" "15"
"554" 22203 "Game # 554. 26 January 2009, Monday, " "Lada" "Traktor Chelyabinsk" "4" "31" "1" "36"
"555" 22204 "Game # 555. 26 January 2009, Monday, " "Avangard Omsk Region" "Metallurg Novokuznetsk" "3" "43" "4" "23"
"556" 22205 "Game # 556. 26 January 2009, Monday, " "Barys Astana" "Amur Khabarovsk" "4" "37" "4" "21"
"557" 22206 "Game # 557. 26 January 2009, Monday, " "" "Sibir Novosibirsk Region" "4" "26" "3" "31"
"558" 22207 "Game # 558. 26 January 2009, Monday, " "SKA Saint Petersburg" "Atlant Moscow Region" "1" "38" "2" "15"
"559" 22208 "Game # 559. 26 January 2009, Monday, " "Severstal Cherepovets" "HC MVD" "4" "26" "1" "27"
"560" 22209 "Game # 560. 26 January 2009, Monday, " "Lokomotiv Yaroslavl" "Torpedo Nizhny Novgorod" "2" "27" "4" "32"
"561" 22210 "Game # 561. 27 January 2009, Tuesday, " "Dinamo Minsk" "CSKA Moscow" "3" "27" "4" "35"
"562" 22211 "Game # 562. 27 January 2009, Tuesday, " "Vityaz Moscow Region" "Dynamo M" "0" "11" "6" "34"
"563" 22212 "Game # 563. 28 January 2009, Wednesday, " "Ak Bars Kazan" "Traktor Chelyabinsk" "6" "25" "2" "17"
"564" 22213 "Game # 564. 28 January 2009, Wednesday, " "Lada" "Sibir Novosibirsk Region" "3" "24" "2" "18"
"565" 22214 "Game # 565. 28 January 2009, Wednesday, " "Barys Astana" "Metallurg Novokuznetsk" "3" "30" "1" "14"
"566" 22215 "Game # 566. 28 January 2009, Wednesday, " "" "Amur Khabarovsk" "5" "23" "2" "24"
"567" 22216 "Game # 567. 28 January 2009, Wednesday, " "SKA Saint Petersburg" "HC MVD" "2" "43" "2" "29"
"568" 22217 "Game # 568. 28 January 2009, Wednesday, " "Severstal Cherepovets" "Torpedo Nizhny Novgorod" "3" "40" "4" "23"
"569" 22218 "Game # 569. 28 January 2009, Wednesday, " "Lokomotiv Yaroslavl" "Atlant Moscow Region" "5" "38" "1" "32"
"570" 22219 "Game # 570. 28 January 2009, Wednesday, " "Dinamo Riga" "Spartak Moscow" "4" "29" "1" "34"
"571" 22220 "Game # 571. 29 January 2009, Thursday, " "Dinamo Riga" "CSKA Moscow" "2" "25" "6" "25"
"572" 22221 "Game # 572. 29 January 2009, Thursday, " "Dinamo Minsk" "Vityaz Moscow Region" "4" "22" "4" "33"
"573" 22222 "Game # 573. 30 January 2009, Friday, " "Ak Bars Kazan" "Salavat Yulaev Ufa" "2" "23" "2" "20"
"574" 22223 "Game # 574. 30 January 2009, Friday, " "Neftekhimik Nizhnekamsk" "Traktor Chelyabinsk" "2" "26" "4" "22"
"575" 22224 "Game # 575.  3 February 2009, Tuesday, " "Lada" "Metallurg Magnitogorsk" "2" "15" "1" "23"
"576" 22225 "Game # 576. 30 January 2009, Friday, " "Avangard Omsk Region" "Amur Khabarovsk" "2" "31" "5" "24"
"577" 22226 "Game # 577. 30 January 2009, Friday, " "Barys Astana" "Sibir Novosibirsk Region" "3" "36" "3" "20"
"578" 22227 "Game # 578. 30 January 2009, Friday, " "" "Metallurg Novokuznetsk" "1" "27" "3" "27"
"579" 22228 "Game # 579. 30 January 2009, Friday, " "SKA Saint Petersburg" "Torpedo Nizhny Novgorod" "2" "38" "2" "30"
"580" 22229 "Game # 580. 30 January 2009, Friday, " "Severstal Cherepovets" "Atlant Moscow Region" "0" "32" "6" "32"
"581" 22230 "Game # 581. 30 January 2009, Friday, " "Lokomotiv Yaroslavl" "HC MVD" "7" "27" "2" "37"
"582" 22231 "Game # 582. 30 January 2009, Friday, " "Dynamo M" "Spartak Moscow" "4" "25" "1" "20"
"583" 22232 "Game # 583.  1 February 2009, Sunday, " "HC MVD" "CSKA Moscow" "2" "22" "0" "20"
"584" 22233 "Game # 584.  1 February 2009, Sunday, " "Neftekhimik Nizhnekamsk" "Metallurg Magnitogorsk" "5" "24" "1" "26"
"585" 22234 "Game # 585.  1 February 2009, Sunday, " "Lada" "Salavat Yulaev Ufa" "5" "24" "2" "24"
"586" 22235 "Game # 586.  1 February 2009, Sunday, " "Avangard Omsk Region" "Sibir Novosibirsk Region" "7" "38" "1" "17"
"587" 22236 "Game # 587.  1 February 2009, Sunday, " "Dinamo Minsk" "Spartak Moscow" "0" "17" "2" "31"
"588" 22237 "Game # 588.  1 February 2009, Sunday, " "Dynamo M" "Torpedo Nizhny Novgorod" "4" "37" "2" "24"
"589" 22238 "Game # 589. 11 February 2009, Wednesday, " "Torpedo Nizhny Novgorod" "Dinamo Minsk" "3" "24" "2" "23"
"590" 22239 "Game # 590. 11 February 2009, Wednesday, " "Amur Khabarovsk" "Lokomotiv Yaroslavl" "2" "27" "5" "31"
"591" 22240 "Game # 591. 11 February 2009, Wednesday, " "Metallurg Magnitogorsk" "CSKA Moscow" "4" "36" "4" "31"
"592" 22241 "Game # 592. 11 February 2009, Wednesday, " "Salavat Yulaev Ufa" "Spartak Moscow" "2" "24" "1" "31"
"593" 22242 "Game # 593. 11 February 2009, Wednesday, " "Ak Bars Kazan" "Vityaz Moscow Region" "4" "29" "2" "24"
"594" 22243 "Game # 594. 11 February 2009, Wednesday, " "Lada" "Avangard Omsk Region" "2" "22" "0" "23"
"595" 22244 "Game # 595. 11 February 2009, Wednesday, " "Dynamo M" "Atlant Moscow Region" "4" "43" "2" "18"
"596" 22245 "Game # 596. 12 February 2009, Thursday, " "HC MVD" "Dinamo Riga" "2" "27" "4" "16"
"597" 22246 "Game # 597. 12 February 2009, Thursday, " "Amur Khabarovsk" "Lokomotiv Yaroslavl" "1" "24" "1" "33"
"598" 22247 "Game # 598. 12 February 2009, Thursday, " "Metallurg Novokuznetsk" "SKA Saint Petersburg" "0" "14" "1" "29"
"599" 22248 "Game # 599. 12 February 2009, Thursday, " "Sibir Novosibirsk Region" "Severstal Cherepovets" "2" "35" "3" "20"
"600" 22249 "Game # 600. 12 February 2009, Thursday, " "Metallurg Magnitogorsk" "" "4" "37" "3" "20"
"601" 22250 "Game # 601. 12 February 2009, Thursday, " "Traktor Chelyabinsk" "Barys Astana" "3" "24" "1" "35"
"602" 22251 "Game # 602. 13 February 2009, Friday, " "Torpedo Nizhny Novgorod" "Vityaz Moscow Region" "5" "34" "2" "28"
"603" 22252 "Game # 603. 13 February 2009, Friday, " "HC MVD" "Dynamo M" "1" "27" "4" "31"
"604" 22253 "Game # 604. 13 February 2009, Friday, " "Atlant Moscow Region" "Dinamo Minsk" "4" "40" "2" "25"
"605" 22254 "Game # 605. 13 February 2009, Friday, " "Salavat Yulaev Ufa" "Avangard Omsk Region" "3" "41" "1" "32"
"606" 22255 "Game # 606. 13 February 2009, Friday, " "Ak Bars Kazan" "Neftekhimik Nizhnekamsk" "2" "18" "1" "20"
"607" 22256 "Game # 607. 13 February 2009, Friday, " "CSKA Moscow" "Spartak Moscow" "0" "50" "2" "15"
"608" 22257 "Game # 608. 14 February 2009, Saturday, " "Atlant Moscow Region" "Dinamo Riga" "4" "32" "2" "27"
"609" 22258 "Game # 609. 14 February 2009, Saturday, " "Amur Khabarovsk" "Severstal Cherepovets" "1" "26" "5" "23"
"610" 22259 "Game # 610. 14 February 2009, Saturday, " "Metallurg Novokuznetsk" "Lokomotiv Yaroslavl" "1" "16" "2" "39"
"611" 22260 "Game # 611. 14 February 2009, Saturday, " "Sibir Novosibirsk Region" "SKA Saint Petersburg" "2" "20" "3" "26"
"612" 22261 "Game # 612. 14 February 2009, Saturday, " "Metallurg Magnitogorsk" "Barys Astana" "5" "34" "2" "28"
"613" 22262 "Game # 613. 14 February 2009, Saturday, " "Salavat Yulaev Ufa" "" "3" "41" "5" "33"
"614" 22263 "Game # 614. 15 February 2009, Sunday, " "Torpedo Nizhny Novgorod" "Dynamo M" "3" "22" "2" "27"
"615" 22264 "Game # 615. 15 February 2009, Sunday, " "HC MVD" "Dinamo Minsk" "5" "26" "5" "22"
"616" 22265 "Game # 616. 15 February 2009, Sunday, " "Traktor Chelyabinsk" "Avangard Omsk Region" "3" "37" "6" "23"
"617" 22266 "Game # 617. 15 February 2009, Sunday, " "Ak Bars Kazan" "Lada" "1" "25" "1" "22"
"618" 22267 "Game # 618. 15 February 2009, Sunday, " "Neftekhimik Nizhnekamsk" "Vityaz Moscow Region" "10" "28" "2" "19"
"619" 22268 "Game # 619. 16 February 2009, Monday, " "Torpedo Nizhny Novgorod" "Dinamo Riga" "4" "18" "5" "33"
"620" 22269 "Game # 620. 16 February 2009, Monday, " "Atlant Moscow Region" "CSKA Moscow" "2" "49" "7" "31"
"621" 22270 "Game # 621. 16 February 2009, Monday, " "Amur Khabarovsk" "SKA Saint Petersburg" "2" "17" "3" "33"
"622" 22271 "Game # 622. 16 February 2009, Monday, " "Metallurg Novokuznetsk" "Severstal Cherepovets" "6" "19" "4" "29"
"623" 22272 "Game # 623. 16 February 2009, Monday, " "Sibir Novosibirsk Region" "Lokomotiv Yaroslavl" "5" "29" "3" "38"
"624" 22273 "Game # 624. 16 February 2009, Monday, " "Traktor Chelyabinsk" "" "4" "33" "1" "18"
"625" 22274 "Game # 625. 16 February 2009, Monday, " "Salavat Yulaev Ufa" "Barys Astana" "2" "42" "1" "20"
"626" 22275 "Game # 626. 17 February 2009, Tuesday, " "Metallurg Magnitogorsk" "Avangard Omsk Region" "2" "44" "2" "25"
"627" 22276 "Game # 627. 18 February 2009, Wednesday, " "Dynamo M" "Ak Bars Kazan" "2" "24" "5" "23"
"628" 22277 "Game # 628. 19 February 2009, Thursday, " "Metallurg Magnitogorsk" "HC MVD" "1" "30" "4" "22"
"629" 22278 "Game # 629. 19 February 2009, Thursday, " "Dynamo M" "Neftekhimik Nizhnekamsk" "1" "23" "4" "19"
"630" 22279 "Game # 630. 19 February 2009, Thursday, " "Spartak Moscow" "Metallurg Novokuznetsk" "2" "37" "1" "21"
"631" 22280 "Game # 631. 19 February 2009, Thursday, " "Vityaz Moscow Region" "Torpedo Nizhny Novgorod" "3" "35" "5" "27"
"632" 22281 "Game # 632. 20 February 2009, Friday, " "Atlant Moscow Region" "Salavat Yulaev Ufa" "0" "28" "1" "24"
"633" 22282 "Game # 633. 20 February 2009, Friday, " "Avangard Omsk Region" "Lada" "0" "34" "3" "15"
"634" 22283 "Game # 634. 20 February 2009, Friday, " "Barys Astana" "Ak Bars Kazan" "0" "30" "3" "30"
"635" 22284 "Game # 635. 20 February 2009, Friday, " "Dinamo Riga" "Sibir Novosibirsk Region" "6" "28" "4" "28"
"636" 22285 "Game # 636. 20 February 2009, Friday, " "CSKA Moscow" "Traktor Chelyabinsk" "1" "32" "1" "44"
"637" 22286 "Game # 637. 21 February 2009, Saturday, " "HC MVD" "Vityaz Moscow Region" "7" "42" "1" "21"
"638" 22287 "Game # 638. 21 February 2009, Saturday, " "Avangard Omsk Region" "Neftekhimik Nizhnekamsk" "4" "31" "5" "30"
"639" 22288 "Game # 639. 21 February 2009, Saturday, " "Dinamo Riga" "Sibir Novosibirsk Region" "2" "25" "2" "34"
"640" 22289 "Game # 640. 21 February 2009, Saturday, " "Dinamo Minsk" "Amur Khabarovsk" "3" "18" "2" "21"
"641" 22290 "Game # 641. 21 February 2009, Saturday, " "Dynamo M" "Metallurg Novokuznetsk" "6" "32" "1" "20"
"642" 22291 "Game # 642. 21 February 2009, Saturday, " "Spartak Moscow" "Torpedo Nizhny Novgorod" "5" "37" "3" "20"
"643" 22292 "Game # 643. 22 February 2009, Sunday, " "Barys Astana" "Lada" "3" "35" "3" "33"
